Outlier,comment_count,down_votes,post_id,reputation,score,up_votes,user_id,view_count,views
down_votes,5,44,23643514.0,19231,0,812,240363.0,16,2131
down_votes,2,180,25392671.0,15300,0,850,2089006.0,19,978
down_votes,2,180,26961358.0,15300,0,850,2089006.0,15,978
down_votes,0,180,36889000.0,15300,0,850,2089006.0,14,978
down_votes,0,180,35295927.0,15300,0,850,2089006.0,13,978
down_votes,2,45,36796907.0,3320,0,164,42429.0,13,414
down_votes,1,45,35985068.0,3320,0,164,42429.0,17,414
down_votes,0,801,24846631.0,5502,0,792,1765866.0,17,1628
down_votes,0,801,24845436.0,5502,0,792,1765866.0,18,1628
down_votes,0,91,33978080.0,4710,0,670,1041691.0,6,617
down_votes,0,91,37544423.0,4710,0,670,1041691.0,19,617
down_votes,1,91,32350617.0,4710,0,670,1041691.0,9,617
down_votes,0,46,32587655.0,2233,0,246,216229.0,11,269
down_votes,0,41,37542543.0,8269,0,650,271907.0,6,1002
down_votes,0,41,37185140.0,8269,1,650,271907.0,18,1002
down_votes,1,41,35011617.0,8269,0,650,271907.0,18,1002
down_votes,1,41,34654772.0,8269,0,650,271907.0,11,1002
down_votes,0,41,17422598.0,8269,1,650,271907.0,16,1002
down_votes,2,41,34677763.0,8269,0,650,271907.0,17,1002
down_votes,0,41,37394624.0,8269,1,650,271907.0,12,1002
down_votes,0,129,33766335.0,3544,0,416,2595033.0,17,402
down_votes,3,849,28305484.0,16264,1,1507,930393.0,18,1744
down_votes,5,73,35300221.0,7143,0,1988,2038544.0,19,498
down_votes,0,47,36304482.0,2481,0,52,5409512.0,17,354
down_votes,13,47,36742878.0,2481,0,52,5409512.0,19,354
down_votes,1,143,31880901.0,6052,0,1101,5552.0,12,714
down_votes,0,143,27185451.0,6052,0,1101,5552.0,11,714
down_votes,2,154,36437227.0,1360,0,1227,6084335.0,12,121
down_votes,4,290,15047053.0,23645,0,3889,156755.0,16,5226
down_votes,0,139,22711565.0,12407,0,3683,351785.0,16,784
down_votes,0,154,31160283.0,197771,0,975,12870.0,17,9458
down_votes,2,67,33694764.0,29864,0,1496,15369.0,15,2531
down_votes,1,67,14952029.0,29864,0,1496,15369.0,19,2531
down_votes,3,67,36620216.0,29864,0,1496,15369.0,18,2531
down_votes,0,67,37659772.0,29864,0,1496,15369.0,13,2531
down_votes,2,67,36496541.0,29864,0,1496,15369.0,16,2531
down_votes,0,347,30803468.0,14620,0,662,28768.0,16,1750
down_votes,3,86,36541393.0,2683,0,414,159365.0,17,353
down_votes,2,47,37721959.0,20547,0,1360,1212017.0,19,3336
down_votes,1,47,34857556.0,20547,0,1360,1212017.0,16,3336
down_votes,0,47,35415022.0,20547,0,1360,1212017.0,17,3336
down_votes,0,266,37525980.0,24503,1,3232,1596545.0,16,2121
down_votes,1,266,37769510.0,24503,0,3232,1596545.0,8,2121
down_votes,0,319,37252735.0,12266,0,4760,180430.0,15,1008
down_votes,2,257,30054561.0,5822,0,4348,1075247.0,15,1198
down_votes,5,257,28318163.0,5822,0,4348,1075247.0,14,1198
down_votes,0,257,24806319.0,5822,0,4348,1075247.0,17,1198
down_votes,0,257,30331879.0,5822,1,4348,1075247.0,15,1198
down_votes,0,257,32801101.0,5822,0,4348,1075247.0,15,1198
down_votes,0,63,37455660.0,10692,0,444,424611.0,10,894
down_votes,0,63,36804264.0,10692,0,444,424611.0,15,894
down_votes,2,102,36481424.0,3538,0,126,3359782.0,16,932
down_votes,0,102,36628652.0,3538,0,126,3359782.0,18,932
down_votes,0,102,33241833.0,3538,0,126,3359782.0,14,932
down_votes,1,98,36735905.0,13238,0,92,125680.0,12,1495
down_votes,0,812,37410831.0,38113,0,1737,699224.0,16,3852
down_votes,3,51,37169759.0,7556,2,307,342932.0,19,1168
down_votes,0,51,32888936.0,7556,0,307,342932.0,17,1168
down_votes,0,2549,35725444.0,18807,0,3154,1084416.0,10,4475
down_votes,0,42,37145210.0,21884,0,1945,435129.0,17,2032
down_votes,0,42,37175235.0,21884,0,1945,435129.0,7,2032
down_votes,0,158,37687399.0,5353,0,1538,1998086.0,4,495
down_votes,1,158,37748029.0,5353,0,1538,1998086.0,15,495
down_votes,0,212,37054864.0,5809,0,625,2086401.0,11,893
down_votes,0,111,36970705.0,6195,-1,764,3310334.0,17,1344
down_votes,0,53,35463486.0,8226,0,1029,61311.0,10,1149
down_votes,4,53,37751468.0,8226,0,1029,61311.0,12,1149
down_votes,0,61,28649928.0,1402,0,164,1925536.0,15,401
down_votes,0,61,29820938.0,1402,0,164,1925536.0,15,401
down_votes,3,61,31555134.0,1402,0,164,1925536.0,9,401
down_votes,0,5348,37212604.0,212764,0,9057,82548.0,8,18175
down_votes,6,97,36488139.0,31238,0,412,183579.0,16,1644
down_votes,0,63,33469380.0,4823,0,241,559760.0,10,529
down_votes,0,63,37169855.0,4823,0,241,559760.0,13,529
down_votes,0,125,36841788.0,3545,0,1008,1100265.0,14,473
down_votes,0,176,37700898.0,32077,1,1115,7512.0,16,2978
down_votes,0,176,37274072.0,32077,0,1115,7512.0,18,2978
down_votes,0,117,37695339.0,12034,0,951,493762.0,11,529
down_votes,0,76,26176035.0,1465,0,199,2739654.0,15,187
down_votes,0,43,37256960.0,1474,0,503,2808373.0,8,159
down_votes,0,43,36041843.0,1474,0,503,2808373.0,19,159
down_votes,0,43,37466394.0,1474,0,503,2808373.0,11,159
down_votes,0,96,32864875.0,7104,0,979,67316.0,17,381
down_votes,2,55,28282291.0,3653,0,476,1626398.0,19,459
down_votes,0,55,33816055.0,3653,0,476,1626398.0,19,459
down_votes,0,42,34902206.0,11295,0,545,192993.0,14,805
down_votes,0,120,33428716.0,7146,0,450,1076743.0,17,1177
down_votes,0,120,15036385.0,7146,0,450,1076743.0,16,1177
down_votes,0,96,36742447.0,2805,0,200,2983749.0,13,209
down_votes,0,105,36035038.0,7512,0,7649,1658526.0,16,754
down_votes,0,105,27147119.0,7512,1,7649,1658526.0,13,754
down_votes,0,198,33542204.0,37327,0,1900,38522.0,13,2872
down_votes,1,198,24763792.0,37327,0,1900,38522.0,19,2872
down_votes,0,198,32889015.0,37327,0,1900,38522.0,7,2872
down_votes,2,198,35154609.0,37327,0,1900,38522.0,18,2872
down_votes,0,198,33732365.0,37327,0,1900,38522.0,13,2872
down_votes,0,198,34335316.0,37327,0,1900,38522.0,18,2872
down_votes,0,198,31853183.0,37327,0,1900,38522.0,15,2872
down_votes,2,198,37729403.0,37327,0,1900,38522.0,15,2872
down_votes,1,198,34162465.0,37327,1,1900,38522.0,19,2872
down_votes,0,198,32507199.0,37327,0,1900,38522.0,16,2872
down_votes,1,198,36920582.0,37327,0,1900,38522.0,14,2872
down_votes,0,198,28127067.0,37327,0,1900,38522.0,12,2872
down_votes,2,198,32328862.0,37327,-1,1900,38522.0,18,2872
down_votes,1,198,31301174.0,37327,-1,1900,38522.0,10,2872
down_votes,2,198,31304513.0,37327,0,1900,38522.0,18,2872
down_votes,0,198,36846139.0,37327,0,1900,38522.0,6,2872
down_votes,1,198,33018072.0,37327,-1,1900,38522.0,19,2872
down_votes,0,198,32850215.0,37327,0,1900,38522.0,17,2872
down_votes,1,461,36603045.0,2046,0,491,3317291.0,11,695
down_votes,0,64,37076074.0,49689,0,1752,463785.0,17,4102
down_votes,0,796,34719924.0,41176,0,1793,410636.0,16,3818
down_votes,0,173,37665667.0,9103,0,2008,1388292.0,9,677
down_votes,0,173,37707187.0,9103,2,2008,1388292.0,19,677
down_votes,7,45,33904826.0,6024,0,1804,400691.0,15,647
down_votes,2,136,37723155.0,5939,0,554,599911.0,17,974
down_votes,0,54,37575058.0,2021,0,140,1768811.0,9,259
down_votes,0,778,35155919.0,13466,2,920,789657.0,13,4388
down_votes,0,739,31969445.0,9204,0,787,1315498.0,13,787
down_votes,0,739,24325843.0,9204,0,787,1315498.0,15,787
down_votes,1,45,31513570.0,2196,1,3782,1060051.0,17,553
down_votes,0,45,33103985.0,2196,0,3782,1060051.0,16,553
down_votes,1,45,32496914.0,2196,0,3782,1060051.0,7,553
down_votes,0,72,34963793.0,3326,0,285,3697264.0,18,1003
down_votes,0,72,36624645.0,3326,0,285,3697264.0,13,1003
down_votes,2,72,33799179.0,3326,0,285,3697264.0,18,1003
down_votes,0,72,36007723.0,3326,0,285,3697264.0,18,1003
down_votes,0,72,36641650.0,3326,0,285,3697264.0,10,1003
down_votes,0,72,35841476.0,3326,1,285,3697264.0,17,1003
down_votes,0,72,37633369.0,3326,0,285,3697264.0,18,1003
down_votes,0,72,36448966.0,3326,0,285,3697264.0,10,1003
down_votes,3,484,27375605.0,28663,0,1577,21061.0,19,2387
down_votes,2,484,37149731.0,28663,0,1577,21061.0,13,2387
down_votes,0,484,35343186.0,28663,2,1577,21061.0,17,2387
down_votes,1,194,36572155.0,49892,1,492,191463.0,12,2449
down_votes,0,194,34476742.0,49892,0,492,191463.0,18,2449
down_votes,4,46,37080167.0,17310,1,3414,303612.0,17,4062
down_votes,2,46,37132635.0,17310,1,3414,303612.0,15,4062
down_votes,2,485,31963873.0,12628,2,5163,940834.0,18,1792
down_votes,0,44,32905095.0,6788,0,809,1324741.0,17,816
down_votes,6,44,25451919.0,6788,0,809,1324741.0,16,816
down_votes,0,44,37589968.0,6788,0,809,1324741.0,12,816
down_votes,0,171,34581020.0,16933,0,281,2332336.0,14,1275
down_votes,0,171,37659417.0,16933,0,281,2332336.0,12,1275
down_votes,2,171,36182794.0,16933,0,281,2332336.0,13,1275
down_votes,0,171,35989686.0,16933,0,281,2332336.0,13,1275
down_votes,0,206,29777108.0,4576,0,294,1638237.0,12,784
down_votes,0,206,30486884.0,4576,-2,294,1638237.0,16,784
down_votes,2,206,31050330.0,4576,1,294,1638237.0,19,784
down_votes,2,206,31561433.0,4576,0,294,1638237.0,18,784
down_votes,0,206,33497997.0,4576,0,294,1638237.0,18,784
down_votes,0,206,36769183.0,4576,1,294,1638237.0,14,784
down_votes,1,85,30646854.0,38542,1,2078,2071807.0,19,1978
down_votes,0,230,37620701.0,5073,0,578,2664985.0,16,460
down_votes,2,131,36650322.0,4312,0,301,4291805.0,12,808
down_votes,0,72,35577651.0,5708,1,591,4671754.0,18,913
down_votes,0,72,35723010.0,5708,0,591,4671754.0,14,913
down_votes,0,72,36886755.0,5708,0,591,4671754.0,14,913
down_votes,0,72,37750329.0,5708,0,591,4671754.0,11,913
down_votes,0,148,35855776.0,4882,0,519,777510.0,15,435
down_votes,0,148,30875766.0,4882,0,519,777510.0,12,435
down_votes,3,85,37613295.0,2240,0,217,2762432.0,12,176
down_votes,0,85,35204863.0,2240,0,217,2762432.0,9,176
down_votes,2,197,37660293.0,115343,-1,3682,99834.0,11,8228
down_votes,4,197,31829286.0,115343,0,3682,99834.0,18,8228
down_votes,0,197,37590442.0,115343,0,3682,99834.0,16,8228
down_votes,4,197,37419130.0,115343,0,3682,99834.0,9,8228
down_votes,0,197,37481883.0,115343,0,3682,99834.0,8,8228
down_votes,0,197,37387820.0,115343,0,3682,99834.0,18,8228
down_votes,0,197,36839491.0,115343,0,3682,99834.0,18,8228
down_votes,0,197,37360946.0,115343,0,3682,99834.0,12,8228
down_votes,0,197,33961056.0,115343,0,3682,99834.0,19,8228
down_votes,0,197,31473580.0,115343,0,3682,99834.0,10,8228
down_votes,0,197,36182825.0,115343,1,3682,99834.0,16,8228
down_votes,0,197,35743281.0,115343,0,3682,99834.0,6,8228
down_votes,0,197,32849803.0,115343,0,3682,99834.0,6,8228
down_votes,1,197,35969187.0,115343,0,3682,99834.0,12,8228
down_votes,0,197,37316597.0,115343,-2,3682,99834.0,18,8228
down_votes,0,197,37482139.0,115343,1,3682,99834.0,13,8228
down_votes,0,197,28238191.0,115343,-2,3682,99834.0,18,8228
down_votes,1,197,36848864.0,115343,1,3682,99834.0,15,8228
down_votes,0,197,36798121.0,115343,0,3682,99834.0,14,8228
down_votes,0,197,33131808.0,115343,0,3682,99834.0,7,8228
down_votes,3,197,36645933.0,115343,-1,3682,99834.0,16,8228
down_votes,0,97,37672500.0,7848,0,726,958464.0,10,1599
down_votes,0,97,36529702.0,7848,0,726,958464.0,17,1599
down_votes,4,97,34369756.0,7848,0,726,958464.0,16,1599
down_votes,4,97,34138658.0,7848,0,726,958464.0,18,1599
down_votes,0,97,36859135.0,7848,0,726,958464.0,16,1599
down_votes,0,49,37711112.0,6229,0,351,3607273.0,13,912
down_votes,0,49,37711034.0,6229,0,351,3607273.0,16,912
down_votes,2,49,37711073.0,6229,0,351,3607273.0,7,912
down_votes,0,49,37711100.0,6229,0,351,3607273.0,4,912
down_votes,3,49,31790967.0,6229,1,351,3607273.0,18,912
down_votes,0,49,37710995.0,6229,0,351,3607273.0,10,912
down_votes,0,45,34917026.0,12968,0,585,1290545.0,13,8792
down_votes,0,49,33430762.0,7955,1,477,2613662.0,15,422
down_votes,0,49,34338113.0,7955,0,477,2613662.0,11,422
down_votes,1,1138,34131406.0,5237,0,996,325900.0,14,919
down_votes,1,1138,36766631.0,5237,0,996,325900.0,18,919
down_votes,0,1615,37194265.0,16309,0,5329,1563422.0,8,5981
down_votes,0,220,37275084.0,5737,1,2206,1147385.0,17,968
down_votes,0,89,34557621.0,5544,0,1092,1238867.0,6,412
down_votes,0,376,32541887.0,4335,0,379,2075402.0,12,627
down_votes,2,42,21779692.0,2452,0,281,1082555.0,14,307
down_votes,0,46,14785041.0,4118,0,644,932727.0,19,963
down_votes,0,72,33632499.0,20390,0,505,178757.0,13,1317
down_votes,0,45,28830708.0,29561,0,273,289666.0,13,951
down_votes,0,126,34446666.0,23409,1,1452,202168.0,16,1690
down_votes,0,126,23685447.0,23409,0,1452,202168.0,19,1690
down_votes,0,126,34432986.0,23409,0,1452,202168.0,14,1690
down_votes,0,59,37480875.0,1142,0,79,1276856.0,8,438
down_votes,0,59,22478825.0,1142,0,79,1276856.0,14,438
down_votes,4,59,37253728.0,1142,0,79,1276856.0,10,438
down_votes,0,187,37501518.0,8963,1,582,17971.0,19,1496
down_votes,0,57,36737074.0,5863,0,1157,74302.0,17,968
down_votes,0,1204,32070717.0,24848,0,2483,500974.0,15,2310
down_votes,11,65,30335961.0,11494,1,367,404568.0,19,966
down_votes,0,65,28997904.0,11494,0,367,404568.0,19,966
down_votes,0,65,35212468.0,11494,0,367,404568.0,14,966
down_votes,3,48,37393867.0,2210,0,748,14250.0,12,458
down_votes,0,48,37593991.0,2210,0,748,14250.0,19,458
down_votes,0,135,36422911.0,7085,0,410,229587.0,11,845
down_votes,0,138,37545568.0,12653,0,1203,1010632.0,15,1381
down_votes,0,48,17834580.0,13103,0,3352,1741868.0,18,1310
down_votes,1,42,35890107.0,1844,0,179,2623395.0,17,237
down_votes,0,42,36935896.0,1844,0,179,2623395.0,15,237
down_votes,2,760,25726485.0,23454,0,834,978756.0,18,3974
down_votes,0,83,37118740.0,551,0,166,1098397.0,10,76
down_votes,0,46,34945667.0,4981,0,298,4659445.0,16,460
down_votes,3,322,34888017.0,28934,0,1294,31667.0,10,2418
down_votes,0,322,33771746.0,28934,1,1294,31667.0,10,2418
down_votes,0,69,36176828.0,16328,0,763,1577190.0,16,988
down_votes,0,55,30850819.0,9855,0,805,56672.0,15,1193
post_id,0,3,13414973.0,1130,0,84,1124378.0,19,131
post_id,2,0,21867051.0,25,0,0,1939492.0,17,23
post_id,6,26,23832475.0,4172,0,3433,2135045.0,14,363
post_id,0,11,24261972.0,3110,1,406,265431.0,16,488
post_id,1,11,21452016.0,3110,0,406,265431.0,18,488
post_id,0,66,22075789.0,31307,0,637,47775.0,18,2689
post_id,2,42,17942635.0,46915,1,845,20400.0,19,3414
post_id,0,2,26451904.0,4003,0,354,479112.0,17,247
post_id,0,449,24123905.0,21315,1,1037,229792.0,17,2092
post_id,1,6,23942030.0,1445,1,609,2911232.0,18,228
post_id,0,6,22222804.0,1445,0,609,2911232.0,15,228
post_id,0,0,24459284.0,523,0,11,419847.0,18,58
post_id,0,7,22442400.0,9914,0,361,1005030.0,14,795
post_id,0,1,22541566.0,418,0,40,1920728.0,19,55
post_id,4,10,23800754.0,747,0,111,3412847.0,18,83
post_id,7,7,23322532.0,2548,0,126,2840178.0,19,404
post_id,0,21,26908347.0,2623,0,921,87154.0,16,478
post_id,5,16,24974279.0,4520,0,150,1094001.0,15,757
post_id,5,1,25962821.0,236,0,23,2046646.0,19,48
post_id,4,0,25165052.0,477,0,6,3657339.0,16,157
post_id,2,2,20129332.0,1311,0,9,763179.0,16,350
post_id,3,1,26689297.0,3915,1,724,1572408.0,19,255
post_id,0,58,19536222.0,3824,1,142,2346961.0,15,330
post_id,0,2,25201037.0,172,2,27,1318240.0,13,37
post_id,0,0,24853842.0,85,0,7,317829.0,7,36
post_id,1,3,13516740.0,5767,0,80,57872.0,19,920
post_id,0,41,15895202.0,4872,0,1248,353268.0,19,307
post_id,0,0,25181621.0,46,0,1,1652708.0,14,27
post_id,0,3,19745275.0,2855,0,136,1747088.0,15,429
post_id,0,17,24939395.0,13681,0,2506,141022.0,19,1048
post_id,0,56,14520818.0,3997,0,371,962144.0,16,293
post_id,2,15,24212462.0,55182,0,98,343204.0,15,2363
post_id,3,0,25060436.0,807,0,15,601587.0,19,237
post_id,0,1,23562492.0,1658,0,212,971412.0,15,156
post_id,0,1,20047925.0,1658,1,212,971412.0,17,156
post_id,3,0,26663800.0,249,0,35,2635961.0,19,43
post_id,0,1,26759795.0,2280,0,32,91205.0,14,152
post_id,0,36,22558574.0,1421,0,155,2250361.0,19,226
post_id,0,1,24219674.0,343,0,41,2470574.0,17,77
post_id,2,0,25513304.0,85,1,22,1552404.0,17,24
post_id,0,0,22571554.0,149,0,29,1782964.0,16,24
post_id,0,6,27038473.0,8908,0,161,384478.0,15,534
post_id,0,1,26548455.0,1023,0,19,1566289.0,16,663
post_id,0,0,19701619.0,925,0,72,44082.0,15,211
post_id,0,42,26567762.0,21155,1,1006,442351.0,17,1225
post_id,3,0,26300821.0,1141,0,17,296530.0,17,72
post_id,0,93,22450858.0,6061,0,301,537980.0,17,1261
post_id,0,0,25666870.0,474,0,47,2156707.0,15,50
post_id,0,10,22836210.0,611,0,17,2286732.0,17,90
post_id,2,16,24098184.0,1416,0,181,3097334.0,16,128
post_id,0,3,18381592.0,3495,0,208,801773.0,15,374
post_id,2,5,21902865.0,1139,1,144,2909759.0,15,141
post_id,3,29,26676025.0,7033,0,162,876937.0,19,440
post_id,4,29,24576355.0,7033,1,162,876937.0,15,440
post_id,0,6,23212390.0,1219,0,27,1342198.0,16,105
post_id,2,13,25274896.0,8482,0,661,439688.0,18,898
post_id,2,42,24776687.0,1626,0,158,2887713.0,13,504
post_id,2,42,24405881.0,1626,0,158,2887713.0,19,504
post_id,3,1,25291843.0,608,0,74,3877909.0,11,64
post_id,0,46,26648659.0,48375,1,1526,11898.0,16,2398
post_id,8,2,13608063.0,367,0,25,1361500.0,19,44
post_id,0,0,1906903.0,3369,0,70,192963.0,16,205
post_id,4,0,26663431.0,331,-1,28,2126810.0,16,115
post_id,3,12,23708856.0,897,1,144,134118.0,17,103
post_id,0,48,4142174.0,7618,0,253,450456.0,15,3565
post_id,0,24,20314873.0,7157,0,141,537943.0,14,590
post_id,0,2,23044054.0,4919,0,53,425524.0,18,368
post_id,1,0,23072830.0,1077,0,16,1058543.0,14,182
post_id,0,0,26769094.0,1077,0,16,1058543.0,18,182
post_id,0,0,26907016.0,1077,1,16,1058543.0,18,182
post_id,2,0,22263410.0,1077,0,16,1058543.0,10,182
post_id,0,3,21352888.0,2331,1,15,2596477.0,16,140
post_id,0,0,25790507.0,61,0,7,3025839.0,17,9
post_id,0,0,24083655.0,13,0,0,2519378.0,17,2
post_id,4,26,22859482.0,6517,0,166,221284.0,18,466
post_id,2,61,26284655.0,893,0,69,2565581.0,14,218
post_id,2,11,22179082.0,34006,0,1262,683553.0,14,1640
post_id,0,13,19705016.0,1472,0,57,2199102.0,16,147
post_id,0,20,7273810.0,12889,0,695,400790.0,18,610
post_id,1,0,24542017.0,145,0,6,1782321.0,19,39
post_id,3,0,24025060.0,63,0,17,3675617.0,17,22
post_id,0,9,26790622.0,9020,0,201,114865.0,19,743
post_id,0,24,26991000.0,2033,0,445,1030100.0,11,446
post_id,2,2,8444298.0,14969,0,504,516629.0,13,697
post_id,2,0,25007103.0,549,0,84,2213170.0,14,194
post_id,2,14,21925923.0,11985,0,826,1678468.0,18,454
post_id,2,0,26780835.0,479,1,103,3965274.0,13,48
post_id,2,39,22982377.0,8125,0,197,69346.0,13,1008
post_id,0,100,18398971.0,8249,0,215,439751.0,15,737
post_id,0,48,26586271.0,1025,0,149,1008693.0,18,138
post_id,4,17,25155516.0,8144,0,493,37941.0,16,498
post_id,2,70,22408441.0,5802,0,952,932833.0,19,510
post_id,0,0,21890693.0,49,0,16,1819141.0,18,25
post_id,0,47,20571259.0,5589,1,470,546060.0,9,560
post_id,0,47,21092958.0,5589,0,470,546060.0,5,560
post_id,0,33,24544351.0,8192,0,114,384443.0,12,235
post_id,3,33,23276398.0,8192,0,114,384443.0,18,235
post_id,1,97,25306834.0,29043,1,625,898289.0,12,1786
post_id,0,0,13825980.0,205,0,30,1303607.0,19,37
post_id,1,1,23910293.0,3336,1,820,2419808.0,18,342
post_id,0,959,27017336.0,7332,0,324,630780.0,19,628
post_id,2,1,21533533.0,281,1,11,1286484.0,16,40
post_id,0,0,23323872.0,71,0,23,987283.0,16,28
post_id,1,202,25192397.0,3758,0,428,2273902.0,17,821
post_id,0,202,25851473.0,3758,0,428,2273902.0,13,821
post_id,0,2,20948488.0,186,0,25,1178638.0,8,24
post_id,0,0,18598216.0,99,0,15,1772690.0,19,15
post_id,0,26,26670652.0,11425,1,2805,27756.0,18,4847
post_id,0,26,24905100.0,11425,0,2805,27756.0,19,4847
post_id,0,69,19380467.0,7471,0,608,567059.0,17,744
post_id,0,69,24042360.0,7471,0,608,567059.0,18,744
post_id,2,9,21164335.0,1697,0,588,1473616.0,18,254
post_id,0,7,24004479.0,6460,0,232,904887.0,10,261
post_id,0,0,24964496.0,689,0,54,1145123.0,17,59
post_id,0,36,19787177.0,5668,0,173,15710.0,7,735
post_id,0,1,25669512.0,2691,0,378,299138.0,19,530
post_id,3,3,4334158.0,799,0,54,414830.0,14,108
post_id,0,3,25116051.0,267,1,46,2573629.0,17,69
post_id,0,16,22798025.0,15680,0,474,1606323.0,15,692
post_id,0,53,18732925.0,22546,0,455,11755.0,14,2372
post_id,2,0,22780869.0,215,0,11,1201607.0,19,29
post_id,0,0,25241624.0,131,0,6,3860502.0,9,25
post_id,0,0,22228958.0,89,-2,3,1079135.0,18,32
post_id,0,9,25833014.0,579,0,252,1508085.0,18,179
post_id,0,0,22504243.0,1619,0,227,1180092.0,14,169
post_id,0,0,25184546.0,1690,0,223,1821377.0,19,126
post_id,0,22,22401994.0,1137,0,15,2966210.0,14,59
post_id,0,9,4238213.0,13834,1,1623,6486.0,17,997
post_id,0,519,18674135.0,16616,0,872,933633.0,19,1145
post_id,4,1,22097742.0,8833,0,61,1081325.0,16,228
post_id,0,7,21580114.0,680,0,58,2689639.0,17,51
post_id,0,20,4534422.0,7484,0,259,428137.0,17,576
post_id,6,56,20458662.0,4583,0,1677,2413722.0,19,298
post_id,0,8,25443750.0,12838,0,1247,693349.0,13,831
post_id,2,2,22633359.0,268,0,33,1562830.0,19,44
post_id,0,3,22530405.0,594,0,146,2839522.0,18,112
post_id,2,2,26022165.0,11495,0,40,126280.0,16,983
post_id,6,1,25907545.0,1568,0,4,844070.0,17,102
post_id,0,16,26763478.0,8971,0,108,256409.0,18,583
post_id,2,16,24231780.0,8971,0,108,256409.0,19,583
post_id,0,4,19569205.0,464,1,7,685615.0,19,99
post_id,4,22,18603007.0,5059,0,165,873139.0,18,500
post_id,0,3,22407739.0,786,1,89,1365764.0,19,240
post_id,2,0,26302564.0,523,0,21,141257.0,14,28
post_id,0,0,7957179.0,1881,1,10,333411.0,18,134
post_id,0,0,24778890.0,509,0,48,3574178.0,12,50
post_id,0,10,21540590.0,12209,0,192,222151.0,15,953
post_id,1,10,22184397.0,12209,0,192,222151.0,19,953
post_id,0,0,24037374.0,17,0,0,2204099.0,12,7
post_id,0,0,24694157.0,59,0,8,3411353.0,16,8
post_id,6,0,26643111.0,39,0,1,3925279.0,13,13
post_id,1,45,25057804.0,4481,0,386,2131689.0,12,459
post_id,0,12,25362569.0,1563,0,84,2263758.0,18,211
post_id,1,10,17315725.0,15157,1,1456,623519.0,14,402
post_id,4,11,25218650.0,1041,0,208,1600679.0,18,99
post_id,2,4,19346648.0,987,0,47,2040862.0,12,75
post_id,2,0,26146508.0,605,0,44,2067798.0,19,66
post_id,0,14,26425861.0,3947,0,759,3059024.0,19,297
post_id,0,4,24894079.0,3675,0,266,1341935.0,13,226
post_id,0,759,26841113.0,20302,0,1361,3436942.0,19,2485
post_id,0,10,19770687.0,495,0,229,2415238.0,16,82
post_id,5,44,23643514.0,19231,0,812,240363.0,16,2131
post_id,2,26,23786263.0,10066,0,358,383691.0,18,1039
post_id,0,15,25884483.0,7143,1,1954,601299.0,16,908
post_id,2,180,25392671.0,15300,0,850,2089006.0,19,978
post_id,2,180,26961358.0,15300,0,850,2089006.0,15,978
post_id,0,1,23114341.0,1033,0,38,2907645.0,10,139
post_id,1,0,11952248.0,105,0,2,1584964.0,18,48
post_id,0,801,24846631.0,5502,0,792,1765866.0,17,1628
post_id,0,801,24845436.0,5502,0,792,1765866.0,18,1628
post_id,2,1,24001075.0,649,0,20,298993.0,8,113
post_id,2,4,24993365.0,1710,0,16,2910747.0,14,181
post_id,5,8,24328870.0,2320,0,263,3078075.0,19,225
post_id,0,6,17572984.0,4521,0,1004,1615183.0,9,1013
post_id,0,2,25470703.0,823,1,22,1694704.0,11,59
post_id,0,10,21618180.0,2533,0,230,2303073.0,18,225
post_id,0,7,24328974.0,3713,0,169,655187.0,19,524
post_id,2,12,25269302.0,10838,0,422,457148.0,19,639
post_id,0,41,17422598.0,8269,1,650,271907.0,16,1002
post_id,0,0,24505975.0,75,0,1,1221825.0,12,27
post_id,2,0,26973054.0,327,0,101,1132160.0,17,70
post_id,0,0,16441390.0,233,-1,14,1241307.0,15,48
post_id,0,10,21026025.0,2744,0,177,21880.0,19,506
post_id,4,290,15047053.0,23645,0,3889,156755.0,16,5226
post_id,1,2,23942331.0,1060,1,29,351170.0,18,129
post_id,0,139,22711565.0,12407,0,3683,351785.0,16,784
post_id,0,5,26037406.0,850,0,16,1014318.0,16,84
post_id,0,1,21581978.0,1047,1,103,2120273.0,19,34
post_id,4,1,26974605.0,211,-2,24,2258458.0,19,71
post_id,1,2,25686349.0,3549,0,34,2386199.0,18,95
post_id,0,9,25167092.0,2254,1,496,42756.0,17,279
post_id,0,9,25184331.0,2254,0,496,42756.0,18,279
post_id,1,67,14952029.0,29864,0,1496,15369.0,19,2531
post_id,3,13,26141932.0,9633,0,675,204819.0,18,988
post_id,0,1,22545515.0,6019,1,257,666079.0,16,183
post_id,2,1,22555787.0,382,0,12,1535658.0,18,179
post_id,1,2,23116093.0,436,0,29,3112128.0,16,66
post_id,0,3,18443098.0,2217,0,20,2057867.0,15,160
post_id,3,20,25444176.0,948,0,37,2450935.0,19,142
post_id,2,8,21675356.0,5990,0,130,58309.0,19,464
post_id,0,1,25850307.0,986,0,47,514323.0,14,128
post_id,0,257,24806319.0,5822,0,4348,1075247.0,17,1198
post_id,2,1,26120935.0,15643,1,1779,3894917.0,16,990
post_id,0,13,27000383.0,2438,1,156,623117.0,15,131
post_id,0,1,25436277.0,358,0,11,744161.0,19,35
post_id,0,1,25630388.0,1907,0,217,346613.0,19,188
post_id,0,0,26365663.0,147,0,36,559152.0,10,24
post_id,0,0,24847066.0,544,0,8,3464127.0,14,37
